continent,date,population,total_cases,new_cases,total_vaccinations,people_vaccinated,total_tests,new_tests,Percentage,year,month,day
North America,2021-01-27,595723867.0,29488236.0,184916.0,34028328.0,27409001.0,336410668.0,2252036.0,4.9499839830993375,2021,1,27
North America,2021-01-28,595723867.0,29684915.0,196679.0,36016404.0,28793817.0,338373440.0,2133660.0,4.982999111566568,2021,1,28
North America,2021-01-29,595723867.0,29876921.0,192006.0,37958783.0,30183460.0,340459382.0,2085942.0,5.0152298161993905,2021,1,29
North America,2021-01-30,595723867.0,30053433.0,176512.0,38996561.0,30944299.0,342279568.0,1654118.0,5.044859651392816,2021,1,30
North America,2021-01-31,595723867.0,30181675.0,128242.0,39458680.0,31263051.0,342180806.0,1119119.0,5.066386739210501,2021,1,31
North America,2021-02-01,595723867.0,30321170.0,139495.0,40938420.0,32105418.0,344347043.0,1187291.0,5.08980278945245,2021,2,1
North America,2021-02-02,595723867.0,30452322.0,131152.0,42593877.0,33030049.0,346399218.0,1797772.0,5.111818358622183,2021,2,2
North America,2021-02-03,595723867.0,30599745.0,147423.0,44757686.0,34294910.0,348353713.0,2039957.0,5.1365652267882025,2021,2,3
North America,2021-02-04,595723867.0,30735273.0,135528.0,47144579.0,35699699.0,350405146.0,2135556.0,5.1593153644790934,2021,2,4
North America,2021-02-05,595723867.0,30903082.0,167809.0,49519825.0,37058574.0,352454221.0,2049075.0,5.187484287917576,2021,2,5
North America,2021-02-06,595723867.0,31042001.0,138919.0,50849887.0,37914777.0,354155062.0,1525526.0,5.210803649067161,2021,2,6
North America,2021-02-07,595723867.0,31144317.0,102316.0,51301853.0,38190023.0,354987405.0,997377.0,5.227978720550406,2021,2,7
North America,2021-02-08,595723867.0,31239483.0,95166.0,52984094.0,39091373.0,356116388.0,1225990.0,5.243953571529475,2021,2,8
North America,2021-02-09,595723867.0,31353354.0,113871.0,54230717.0,39475930.0,358233883.0,1849112.0,5.263068300065272,2021,2,9
North America,2021-02-10,595723867.0,31468886.0,115532.0,57271461.0,41334018.0,360036380.0,1802497.0,5.282461849056654,2021,2,10
North America,2021-02-11,595723867.0,31595718.0,126832.0,59701305.0,42614662.0,361470811.0,1615592.0,5.303752250033655,2021,2,11
North America,2021-02-12,595723867.0,31715390.0,119672.0,62344184.0,44017536.0,363110393.0,1628867.0,5.323840751876406,2021,2,12
North America,2021-02-13,595723867.0,31823455.0,108065.0,63844568.0,44895566.0,364382791.0,1283113.0,5.341980867790211,2021,2,13
North America,2021-02-14,595723867.0,31901420.0,77965.0,63728137.0,44604237.0,365207622.0,824831.0,5.355068307175949,2021,2,14
North America,2021-02-15,595723867.0,31966486.0,65066.0,65780512.0,45935316.0,366178000.0,970378.0,5.365990481626951,2021,2,15
North America,2021-02-16,595723867.0,32043270.0,76784.0,67488196.0,46853962.0,367574164.0,1396164.0,5.378879674800741,2021,2,16
North America,2021-02-17,595723867.0,32128779.0,85509.0,69639851.0,47934371.0,369385784.0,1620951.0,5.3932334727156395,2021,2,17
North America,2021-02-18,595723867.0,32219219.0,90440.0,71808535.0,47843968.0,370693042.0,1590701.0,5.408415003120901,2021,2,18
North America,2021-02-19,595723867.0,32310427.0,91208.0,74119640.0,49876047.0,372347230.0,1561035.0,5.42372545231598,2021,2,19
North America,2021-02-20,595723867.0,32399204.0,88777.0,75571899.0,50571870.0,373697467.0,1249202.0,5.438627826539641,2021,2,20
North America,2021-02-21,595723867.0,32464260.0,65056.0,76229589.0,50873268.0,374435825.0,839155.0,5.449548322360568,2021,2,21
North America,2021-02-22,595723867.0,32529855.0,65595.0,77927710.0,51638555.0,375563488.0,1221054.0,5.460559296342579,2021,2,22
North America,2021-02-23,595723867.0,32619820.0,89965.0,79894280.0,52542710.0,377471495.0,1802279.0,5.47566109181924,2021,2,23
North America,2021-02-24,595723867.0,32711406.0,91586.0,82614003.0,53948090.0,379305933.0,1846356.0,5.491034993231184,2021,2,24
North America,2021-02-25,595723867.0,32804522.0,93116.0,85813201.0,55659504.0,381118409.0,1812476.0,5.506665725044721,2021,2,25
North America,2021-02-26,595723867.0,32894955.0,90433.0,89175609.0,57548977.0,382807367.0,1688958.0,5.521846080408928,2021,2,26
North America,2021-02-27,595723867.0,32980279.0,85324.0,91372376.0,58869663.0,384279733.0,1261916.0,5.536168823667426,2021,2,27
North America,2021-02-28,595723867.0,33040158.0,59879.0,92332324.0,59507647.0,384861159.0,791876.0,5.546220292698127,2021,2,28
North America,2021-03-01,595723867.0,33100401.0,60243.0,94778882.0,61009269.0,385936638.0,1171659.0,5.556332863863586,2021,3,1
North America,2021-03-02,595723867.0,33174491.0,74090.0,97263050.0,62542465.0,387804169.0,1769781.0,5.568769834094963,2021,3,2
North America,2021-03-03,595723867.0,33256692.0,82201.0,100413603.0,64464361.0,389704999.0,1900830.0,5.582568341180798,2021,3,3
North America,2021-03-04,595723867.0,33340540.0,83848.0,103783494.0,64522889.0,391356607.0,1749704.0,5.596643318640111,2021,3,4
North America,2021-03-05,595723867.0,33422283.0,81743.0,107477696.0,68993978.0,393092283.0,1637306.0,5.610364944468475,2021,3,5
North America,2021-03-06,595723867.0,33496466.0,74183.0,109518219.0,70380960.0,393115641.0,1250573.0,5.622817525959556,2021,3,6
North America,2021-03-07,595723867.0,33546926.0,50460.0,110171739.0,68589081.0,393878668.0,763027.0,5.63128789332189,2021,3,7
North America,2021-03-08,595723867.0,33599995.0,53069.0,113106480.0,72963895.0,394923553.0,1143850.0,5.640196215270992,2021,3,8
North America,2021-03-09,595723867.0,33670979.0,70984.0,116021833.0,75020744.0,397951262.0,1692431.0,5.652111803000836,2021,3,9
North America,2021-03-10,595723867.0,33743240.0,72261.0,119741059.0,77654740.0,398721165.0,1768893.0,5.664241751791355,2021,3,10
North America,2021-03-11,595723867.0,33819688.0,76448.0,123666219.0,77221114.0,400172174.0,1688182.0,5.677074542994599,2021,3,11
North America,2021-03-12,595723867.0,33898286.0,78598.0,126869493.0,82238908.0,402912117.0,1592619.0,5.690268239664133,2021,3,12
North America,2021-03-13,595723867.0,33967477.0,69191.0,129093223.0,83710756.0,403210743.0,1202385.0,5.70188284902139,2021,3,13
North America,2021-03-14,595723867.0,34014753.0,47276.0,130344719.0,84632098.0,403713693.0,732700.0,5.7098187405675995,2021,3,14
North America,2021-03-15,595723867.0,34074309.0,59556.0,133786363.0,87195811.0,404690323.0,1092195.0,5.719815989846853,2021,3,15
North America,2021-03-16,595723867.0,34138851.0,64542.0,136029958.0,84603793.0,407702545.0,1645745.0,5.730650204081885,2021,3,16
North America,2021-03-17,595723867.0,34212928.0,74077.0,139578903.0,91013196.0,408204144.0,1764734.0,5.743084992094164,2021,3,17
North America,2021-03-18,595723867.0,34290277.0,77349.0,143666127.0,93893751.0,409864318.0,1660174.0,5.756069027867235,2021,3,18
North America,2021-03-19,595723867.0,34367948.0,77671.0,147210397.0,91811728.0,412683887.0,1543813.0,5.769107115528746,2021,3,19
North America,2021-03-20,595723867.0,34440296.0,72348.0,149627399.0,97979196.0,412730868.0,1165058.0,5.781251668400924,2021,3,20
North America,2021-03-21,595723867.0,34484343.0,44047.0,150992715.0,98990519.0,413334345.0,760644.0,5.788645530295666,2021,3,21
North America,2021-03-22,595723867.0,34541593.0,57250.0,154012894.0,101077938.0,415779127.0,1159947.0,5.798255687479448,2021,3,22
North America,2021-03-23,595723867.0,34610087.0,68494.0,157767778.0,98679224.0,416442277.0,1680193.0,5.809753296320425,2021,3,23
North America,2021-03-24,595723867.0,34713033.0,102946.0,161247083.0,105805812.0,419552403.0,1819307.0,5.827034121498443,2021,3,24
North America,2021-03-25,595723867.0,34796002.0,82969.0,165510075.0,108510727.0,419638040.0,1646473.0,5.8409615473740955,2021,3,25
North America,2021-03-26,595723867.0,34889507.0,93505.0,169739682.0,110978502.0,421494390.0,1582662.0,5.85665757789758,2021,3,26
North America,2021-03-27,595723867.0,34966849.0,77342.0,172237946.0,112435963.0,423594177.0,1179552.0,5.869640438629597,2021,3,27
North America,2021-03-28,595723867.0,35022301.0,55452.0,173779369.0,107411057.0,423466813.0,787984.0,5.878948778125755,2021,3,28
North America,2021-03-29,595723867.0,35098772.0,76471.0,177466647.0,115660468.0,424650998.0,1184185.0,5.891785430178174,2021,3,29
North America,2021-03-30,595723867.0,35175876.0,77104.0,182082012.0,112247485.0,426344958.0,1693960.0,5.904728339514388,2021,3,30
North America,2021-03-31,595723867.0,35261542.0,85666.0,186226292.0,121114929.0,428097484.0,1752526.0,5.919108491921476,2021,3,31
North America,2021-04-01,595723867.0,35354830.0,93288.0,183199062.0,116977774.0,429731534.0,1634050.0,5.934768096172316,2021,4,1
North America,2021-04-02,595723867.0,35439955.0,85125.0,195541221.0,126700379.0,432586505.0,1535888.0,5.949057434692305,2021,4,2
North America,2021-04-03,595723867.0,35516054.0,76099.0,198280793.0,128431216.0,433445782.0,1148723.0,5.9618316417059045,2021,4,3
North America,2021-04-04,595723867.0,35562776.0,46722.0,199526480.0,129192676.0,432858675.0,733056.0,5.969674537145916,2021,4,4
North America,2021-04-05,595723867.0,35641550.0,78774.0,202707596.0,131042566.0,433980853.0,1122178.0,5.982897777704784,2021,4,5
North America,2021-04-06,595723867.0,35728395.0,86845.0,207844269.0,134125018.0,435701399.0,1720546.0,5.997475840597805,2021,4,6
North America,2021-04-07,595723867.0,35821569.0,93174.0,212703212.0,137161203.0,437539021.0,1837622.0,6.013116308465781,2021,4,7
North America,2021-04-08,595723867.0,35921349.0,99780.0,217813090.0,140370846.0,439259391.0,1720370.0,6.02986567936181,2021,4,8
North America,2021-04-09,595723867.0,36027850.0,106501.0,223078057.0,143571163.0,441240573.0,1679863.0,6.047743257531765,2021,4,9
North America,2021-04-10,595723867.0,36117832.0,89982.0,226200294.0,145417169.0,442468108.0,1227535.0,6.062847906679555,2021,4,10
North America,2021-04-11,595723867.0,36178282.0,60450.0,228446831.0,146891251.0,442995051.0,831122.0,6.072995225487583,2021,4,11
North America,2021-04-12,595723867.0,36254996.0,76714.0,232373345.0,148978275.0,444563907.0,1261663.0,6.085872668250842,2021,4,12
North America,2021-04-13,595723867.0,36356772.0,101776.0,236523556.0,151561132.0,447729224.0,1807660.0,6.102957093709996,2021,4,13
North America,2021-04-14,595723867.0,36452511.0,95739.0,242565975.0,154784191.0,448239191.0,1867624.0,6.119028130192407,2021,4,14
North America,2021-04-15,595723867.0,36547344.0,94833.0,245678219.0,156219224.0,449633306.0,1704353.0,6.134947082789953,2021,4,15
North America,2021-04-16,595723867.0,36650056.0,102712.0,250278952.0,158482139.0,452698876.0,1698432.0,6.152188628024198,2021,4,16
North America,2021-04-17,595723867.0,36722307.0,72251.0,253106964.0,159975817.0,452865501.0,1218960.0,6.164316898184642,2021,4,17
North America,2021-04-18,595723867.0,36778317.0,56010.0,254489734.0,160528118.0,454720913.0,797072.0,6.173718905239028,2021,4,18
North America,2021-04-19,595723867.0,36853362.0,75045.0,258407212.0,162108882.0,454881934.0,1216657.0,6.18631618464264,2021,4,19
North America,2021-04-20,595723867.0,36933978.0,80616.0,261751671.0,163479110.0,457695346.0,1752250.0,6.199848628861465,2021,4,20
North America,2021-04-21,595723867.0,37016858.0,82880.0,265404309.0,165321128.0,458485491.0,1848646.0,6.213761114929444,2021,4,21
North America,2021-04-22,595723867.0,37105028.0,88170.0,270305013.0,167910991.0,459881439.0,1716116.0,6.228561596307506,2021,4,22
North America,2021-04-23,595723867.0,37186897.0,81869.0,274331219.0,169761909.0,460614436.0,1628051.0,6.242304372874824,2021,4,23
North America,2021-04-24,595723867.0,37258233.0,71336.0,276255171.0,170371998.0,463211253.0,1203385.0,6.254279048383335,2021,4,24
North America,2021-04-25,595723867.0,37305742.0,47509.0,279748397.0,172321322.0,463984094.0,772841.0,6.262254052010309,2021,4,25
North America,2021-04-26,595723867.0,37362779.0,57037.0,283871550.0,174702279.0,463778823.0,1191128.0,6.271828454373475,2021,4,26
North America,2021-04-27,595723867.0,37431956.0,69177.0,269600344.0,163478725.0,467260196.0,1753278.0,6.283440713648628,2021,4,27
North America,2021-04-28,595723867.0,37506486.0,74530.0,290475520.0,177210533.0,469033623.0,1773427.0,6.295951543603338,2021,4,28
North America,2021-04-29,595723867.0,37588858.0,82372.0,294217712.0,178734486.0,468953055.0,1651601.0,6.309778755263469,2021,4,29
North America,2021-04-30,595723867.0,37666550.0,77692.0,297906158.0,180323595.0,471905633.0,1546158.0,6.322820368048138,2021,4,30
North America,2021-05-01,595723867.0,37729731.0,63181.0,299171943.0,180381449.0,473350645.0,1111101.0,6.333426120729858,2021,5,1
North America,2021-05-02,595723867.0,37770111.0,40380.0,301059952.0,181378079.0,472297551.0,691548.0,6.340204428975817,2021,5,2
North America,2021-05-03,595723867.0,37833604.0,63493.0,304092505.0,182704098.0,474816303.0,1105006.0,6.350862554915901,2021,5,3
North America,2021-05-04,595723867.0,37892573.0,58969.0,307441940.0,184309719.0,475348775.0,1608449.0,6.360761268609706,2021,5,4
North America,2021-05-05,595723867.0,37956967.0,64394.0,311112012.0,185907107.0,478163120.0,1728580.0,6.371570639119617,2021,5,5
North America,2021-05-06,595723867.0,38021132.0,64165.0,314658489.0,187485430.0,478262546.0,1522960.0,6.382341569000793,2021,5,6
North America,2021-05-07,595767288.0,38087825.0,66693.0,318379942.0,189236519.0,479658269.0,1395723.0,6.393070879715705,2021,5,7
North America,2021-05-08,595767288.0,38137701.0,49876.0,319103172.0,188994358.0,482149923.0,1050415.0,6.4014426048850135,2021,5,8
North America,2021-05-09,595767288.0,38170400.0,32700.0,320555502.0,189744773.0,481203971.0,636005.0,6.40693115732128,2021,5,9
North America,2021-05-10,595767288.0,38219855.0,49455.0,301970442.0,176930057.0,483799022.0,1000836.0,6.415232217315027,2021,5,10
North America,2021-05-11,595767288.0,38271224.0,51369.0,326265010.0,192817597.0,485337024.0,1538002.0,6.4238545436888765,2021,5,11
North America,2021-05-12,595767288.0,38326429.0,55205.0,328122999.0,193390695.0,485433590.0,1553425.0,6.433120745629123,2021,5,12
North America,2021-05-13,595767288.0,38382450.0,56021.0,332526552.0,196000128.0,484339042.0,1388912.0,6.4425239138003825,2021,5,13
North America,2021-05-14,595767288.0,38442407.0,59957.0,313452446.0,182880508.0,488124521.0,1281749.0,6.452587742615368,2021,5,14
North America,2021-05-15,595767288.0,38487597.0,45190.0,315540840.0,184023281.0,490570390.0,967511.0,6.460172919060975,2021,5,15
North America,2021-05-16,595767288.0,38514942.0,27345.0,339187073.0,199982775.0,489689054.0,597022.0,6.46476279845697,2021,5,16
North America,2021-05-17,595767288.0,38555594.0,40652.0,340581813.0,200610817.0,490660647.0,971593.0,6.471586268093323,2021,5,17
North America,2021-05-18,595767288.0,38599381.0,43787.0,321831890.0,188247298.0,492030173.0,1369526.0,6.478935949903983,2021,5,18
North America,2021-05-19,595767288.0,38644560.0,45179.0,348697750.0,205238165.0,493494355.0,1340345.0,6.486519279991082,2021,5,19
North America,2021-05-20,595767288.0,38691259.0,46699.0,351880744.0,207890219.0,494924721.0,1191844.0,6.4943577432536035,2021,5,20
North America,2021-05-21,595767288.0,38735876.0,44617.0,356054268.0,209906986.0,495863059.0,1173991.0,6.501846741206106,2021,5,21
North America,2021-05-22,595767288.0,38768116.0,32240.0,357782768.0,211636968.0,498483971.0,869850.0,6.5072582501374265,2021,5,22
North America,2021-05-23,595767288.0,38790261.0,22145.0,358278220.0,212002080.0,498647903.0,529633.0,6.510975305512242,2021,5,23
North America,2021-05-24,595767288.0,38824024.0,33763.0,362595860.0,214702451.0,499487168.0,839265.0,6.516642451171303,2021,5,24
North America,2021-05-25,595767288.0,38863000.0,38976.0,363736449.0,215252858.0,499217175.0,1250329.0,6.5231846029115985,2021,5,25
North America,2021-05-26,595767288.0,38902087.0,39087.0,366196379.0,216947220.0,502431406.0,1180001.0,6.529745386087731,2021,5,26
North America,2021-05-27,595767288.0,38943334.0,41247.0,340350501.0,198660771.0,501605909.0,1078204.0,6.536668726934199,2021,5,27
North America,2021-05-28,595767288.0,38980488.0,37154.0,370212938.0,219752495.0,502483624.0,1008886.0,6.5429050545655345,2021,5,28
North America,2021-05-29,595767288.0,39003923.0,23435.0,371385883.0,219686000.0,503215352.0,731728.0,6.5468386374379115,2021,5,29
North America,2021-05-30,595767288.0,39018529.0,14606.0,373277248.0,221006052.0,505234705.0,467804.0,6.54929026583279,2021,5,30
North America,2021-05-31,595767288.0,39037752.0,19223.0,377728780.0,223493461.0,504127751.0,444595.0,6.552516861248011,2021,5,31
North America,2021-06-01,595767288.0,39075528.0,37776.0,381927814.0,225778905.0,505110379.0,848934.0,6.558857592060341,2021,6,1
North America,2021-06-02,595767288.0,39106203.0,30675.0,383103858.0,226737417.0,506235695.0,1259010.0,6.564006414531439,2021,6,2
North America,2021-06-03,595767288.0,39138863.0,32660.0,383680501.0,226738257.0,507523258.0,1152721.0,6.569488420787548,2021,6,3
North America,2021-06-04,595767288.0,39169683.0,30820.0,387032879.0,228516753.0,510386529.0,1027951.0,6.5746615816207745,2021,6,4
North America,2021-06-05,595767288.0,39194622.0,24939.0,389218422.0,229477174.0,509146160.0,729793.0,6.578847612056203,2021,6,5
North America,2021-06-06,595767288.0,39208113.0,13491.0,357088967.0,206806364.0,511153816.0,416891.0,6.5811120868388455,2021,6,6
North America,2021-06-07,595767288.0,39232501.0,24388.0,396260236.0,233344519.0,512015018.0,861202.0,6.585205631498184,2021,6,7
North America,2021-06-08,595767288.0,39259163.0,26662.0,394531795.0,231923487.0,511424399.0,1004740.0,6.5896808688160124,2021,6,8
North America,2021-06-09,595767288.0,39291867.0,32704.0,399726757.0,234675954.0,512825201.0,1000413.0,6.595170260506146,2021,6,9
North America,2021-06-10,595767288.0,39320297.0,28430.0,400139629.0,234545263.0,513502839.0,938525.0,6.599942257991177,2021,6,10
North America,2021-06-11,595767288.0,39359041.0,38744.0,405446073.0,237295527.0,514275946.0,912609.0,6.6064454683520655,2021,6,11
North America,2021-06-12,595767288.0,39380069.0,21028.0,404101028.0,235906248.0,513782798.0,656543.0,6.609975034413101,2021,6,12
North America,2021-06-13,595767288.0,39392545.0,12476.0,406630566.0,237426147.0,516970785.0,393102.0,6.612069140660841,2021,6,13
North America,2021-06-14,595767288.0,39414561.0,22016.0,409437641.0,238539484.0,517775701.0,804916.0,6.615764543285901,2021,6,14
North America,2021-06-15,595767288.0,39439817.0,25256.0,411968350.0,239364650.0,517232065.0,946159.0,6.6200037824164655,2021,6,15
North America,2021-06-16,595767288.0,39465190.0,25373.0,414596882.0,240569801.0,518428271.0,925444.0,6.624262660087507,2021,6,16
North America,2021-06-17,595767288.0,39489948.0,24758.0,414664380.0,240212376.0,519328592.0,900321.0,6.628418309532967,2021,6,17
North America,2021-06-18,595767288.0,39524767.0,34819.0,419348468.0,242490743.0,520184562.0,855970.0,6.634262705608637,2021,6,18
North America,2021-06-19,595767288.0,39542787.0,18020.0,417780152.0,241067392.0,522586534.0,617916.0,6.637287376543574,2021,6,19
North America,2021-06-20,595767288.0,39558764.0,15977.0,419927461.0,242128946.0,521194921.0,392443.0,6.639969128348651,2021,6,20
North America,2021-06-21,595767288.0,39579237.0,20473.0,423083201.0,243760196.0,521969126.0,774205.0,6.643405537230504,2021,6,21
North America,2021-06-22,595767288.0,39603196.0,23959.0,428298124.0,246874603.0,522884123.0,914997.0,6.6474270739080925,2021,6,22
North America,2021-06-23,595767288.0,39630997.0,27801.0,427685946.0,245922352.0,523950732.0,918741.0,6.652093493256716,2021,6,23
North America,2021-06-24,595767288.0,39660694.0,29697.0,427856266.0,245938695.0,524810128.0,859396.0,6.657078157671524,2021,6,24
North America,2021-06-25,595767288.0,39702155.0,41461.0,432379112.0,247995022.0,527187899.0,836015.0,6.664037418583479,2021,6,25
North America,2021-06-26,595767288.0,39725078.0,22923.0,430629257.0,246615563.0,527803372.0,615473.0,6.667885061859925,2021,6,26
North America,2021-06-27,595767288.0,39738696.0,13618.0,433023605.0,247842486.0,526507454.0,399614.0,6.670170853690778,2021,6,27
North America,2021-06-28,595767288.0,39763917.0,25221.0,436117187.0,249344486.0,527249845.0,742391.0,6.674404218044278,2021,6,28
North America,2021-06-29,595767288.0,39787861.0,23944.0,435998335.0,248694749.0,529372818.0,855080.0,6.678423236960268,2021,6,29
North America,2021-06-30,595767288.0,39818842.0,30981.0,438237363.0,249738207.0,529099570.0,837692.0,6.683623421767998,2021,6,30
North America,2021-07-01,595767288.0,39851133.0,32291.0,435124089.0,247315401.0,529751549.0,805727.0,6.689043491088756,2021,7,1
North America,2021-07-02,595767288.0,39899374.0,48241.0,437279702.0,248342830.0,530511232.0,759683.0,6.6971407802437115,2021,7,2
North America,2021-07-03,595767288.0,39922280.0,22906.0,396604736.0,219876862.0,532815940.0,571396.0,6.7009855700570125,2021,7,3
North America,2021-07-04,595767288.0,39936323.0,14043.0,444884267.0,252723861.0,531412723.0,330095.0,6.703342698466519,2021,7,4
North America,2021-07-05,595767288.0,39957795.0,21472.0,447747670.0,254296912.0,528314188.0,456329.0,6.7069467902709015,2021,7,5
North America,2021-07-06,595767288.0,40000215.0,42420.0,450745678.0,255729728.0,527434875.0,703047.0,6.714067020074456,2021,7,6
North America,2021-07-07,595767288.0,40040318.0,40103.0,450829083.0,255702748.0,530099620.0,912110.0,6.720798339636263,2021,7,7
North America,2021-07-08,595767288.0,40084133.0,43815.0,455066909.0,257542580.0,529048178.0,862082.0,6.728152721268577,2021,7,8
North America,2021-07-09,595767288.0,40156078.0,71945.0,458493666.0,259670374.0,530013884.0,802151.0,6.74022874515393,2021,7,9
North America,2021-07-10,595767288.0,40188826.0,32748.0,453991264.0,256049086.0,530434256.0,583927.0,6.7457255222780885,2021,7,10
North America,2021-07-11,595767288.0,40216067.0,27241.0,456593528.0,257743715.0,532580742.0,375751.0,6.75029794519366,2021,7,11
North America,2021-07-12,595767288.0,40258686.0,42619.0,461465766.0,260713828.0,531614775.0,781838.0,6.757451577301102,2021,7,12
North America,2021-07-13,595767288.0,40313330.0,54644.0,465825028.0,263024220.0,534504498.0,926596.0,6.766623614957523,2021,7,13
North America,2021-07-14,595767288.0,40371815.0,58485.0,464815203.0,262039799.0,533463949.0,890922.0,6.776440367434206,2021,7,14
North America,2021-07-15,595767288.0,40431565.0,59750.0,463437001.0,261030243.0,535671514.0,915554.0,6.786469451139117,2021,7,15
North America,2021-07-16,595767288.0,40537470.0,105905.0,470976749.0,265862483.0,535396480.0,874012.0,6.804245687285872,2021,7,16
North America,2021-07-17,595767288.0,40575073.0,37603.0,466105841.0,262321920.0,535378934.0,621393.0,6.810557379914421,2021,7,17
North America,2021-07-18,595767288.0,40608568.0,33495.0,468733872.0,263808027.0,538056358.0,430706.0,6.816179541566236,2021,7,18
North America,2021-07-19,595767288.0,40677280.0,68712.0,420494072.0,229721591.0,536631021.0,845046.0,6.827712903901498,2021,7,19
North America,2021-07-20,595767288.0,40745217.0,67937.0,473996861.0,266586539.0,537862656.0,1033982.0,6.839116181887449,2021,7,20
North America,2021-07-21,595767288.0,40824907.0,79690.0,476103755.0,267625183.0,541016608.0,1064221.0,6.852492210012041,2021,7,21
North America,2021-07-22,595767288.0,40914653.0,89746.0,478470054.0,268955720.0,539797223.0,1067999.0,6.867556145512978,2021,7,22
North America,2021-07-23,595767288.0,41052244.0,137591.0,483685669.0,272448730.0,541027100.0,1030599.0,6.890650901262642,2021,7,23
North America,2021-07-24,595767288.0,41126744.0,74500.0,479428149.0,269265817.0,541571136.0,743314.0,6.903155783873786,2021,7,24
North America,2021-07-25,595767288.0,41173487.0,46743.0,482636992.0,271334574.0,542326996.0,530440.0,6.911001632570334,2021,7,25
North America,2021-07-26,595767288.0,41273792.0,100305.0,491695412.0,277765147.0,544908399.0,982976.0,6.927837904386587,2021,7,26
North America,2021-07-27,595767288.0,41375263.0,101471.0,489203129.0,275174207.0,544458791.0,1168500.0,6.9448698902045125,2021,7,27
North America,2021-07-28,595767288.0,41486916.0,111653.0,492001041.0,276971913.0,545997501.0,1252650.0,6.963610932596219,2021,7,28
North America,2021-07-29,595767288.0,41597145.0,110229.0,485116482.0,274972526.0,546775108.0,1269372.0,6.982112955486739,2021,7,29
North America,2021-07-30,595767288.0,41827803.0,230658.0,499636247.0,280729410.0,548184385.0,1201724.0,7.020829079155484,2021,7,30
North America,2021-07-31,595767288.0,41905210.0,77407.0,494935709.0,279091915.0,550702589.0,885151.0,7.033821903964624,2021,7,31
North America,2021-08-01,595767288.0,41969559.0,64349.0,498211132.0,281456590.0,550017243.0,655745.0,7.044622933375959,2021,8,1
North America,2021-08-02,595767288.0,42100035.0,130476.0,501957883.0,283965932.0,552457367.0,1093296.0,7.066523430873565,2021,8,2
North America,2021-08-03,595767288.0,42238026.0,137991.0,506264959.0,287151714.0,552037632.0,1401644.0,7.0896853269325515,2021,8,3
North America,2021-08-04,595767288.0,42382674.0,144648.0,506304306.0,286728030.0,553998484.0,1483087.0,7.113964605589422,2021,8,4
North America,2021-08-05,595767288.0,42533341.0,150667.0,508446080.0,288138641.0,555531180.0,1532696.0,7.139254178050809,2021,8,5
North America,2021-08-06,595767288.0,42826363.0,293022.0,506993345.0,287122513.0,557058848.0,1501299.0,7.188438147345881,2021,8,6
North America,2021-08-07,595767288.0,42926146.0,99783.0,435921218.0,236954008.0,560039827.0,1113552.0,7.205186801058469,2021,8,7
North America,2021-08-08,595767288.0,42982158.0,56012.0,510512658.0,289622132.0,558930886.0,758486.0,7.214588458572771,2021,8,8
North America,2021-08-09,595767288.0,43165321.0,183163.0,518620217.0,294872885.0,562137710.0,1358023.0,7.2453325097634425,2021,8,9
North America,2021-08-10,595767288.0,43323793.0,158472.0,516659958.0,293045767.0,561887677.0,1598603.0,7.271932157510467,2021,8,10
North America,2021-08-11,595767288.0,43525700.0,201907.0,515264868.0,291446272.0,563774900.0,1693194.0,7.305822403595949,2021,8,11
North America,2021-08-12,595767288.0,43714138.0,188438.0,520196628.0,295066234.0,565292123.0,1711252.0,7.337451867615799,2021,8,12
North America,2021-08-13,595767288.0,43986982.0,272844.0,523551370.0,297028948.0,566479882.0,1703315.0,7.383248944007144,2021,8,13
North America,2021-08-14,595767288.0,44100187.0,113205.0,519313822.0,294258812.0,567692559.0,1240128.0,7.402250490799019,2021,8,14
North America,2021-08-15,595767288.0,44160081.0,59894.0,524046728.0,297292411.0,569049053.0,835703.0,7.412303745015285,2021,8,15
North America,2021-08-16,595767288.0,44394508.0,234427.0,532372273.0,302469625.0,572458427.0,1499341.0,7.451652498248612,2021,8,16
North America,2021-08-17,595767288.0,44581254.0,186746.0,530983408.0,300847534.0,572351178.0,1774967.0,7.482997958760032,2021,8,17
North America,2021-08-18,595767288.0,44801755.0,220501.0,532964944.0,301875070.0,576338941.0,1868653.0,7.520009222124327,2021,8,18
North America,2021-08-19,595767288.0,45003864.0,202109.0,534689873.0,302634614.0,574386349.0,1821010.0,7.553933374066016,2021,8,19
North America,2021-08-20,595767288.0,45290765.0,286901.0,538647821.0,304749473.0,573672440.0,1706873.0,7.602089928777694,2021,8,20
North America,2021-08-21,595767288.0,45421108.0,130343.0,532489817.0,300856045.0,581005849.0,1297880.0,7.6239681021224515,2021,8,21
North America,2021-08-22,595767288.0,45486640.0,65532.0,537153894.0,303969014.0,579989432.0,940850.0,7.634967698998605,2021,8,22
North America,2021-08-23,595767288.0,45726975.0,240335.0,544582895.0,308390959.0,581156307.0,1464742.0,7.675308114600613,2021,8,23
North America,2021-08-24,595767288.0,45923705.0,196730.0,543320747.0,306772971.0,585377352.0,1982115.0,7.708329397232699,2021,8,24
North America,2021-08-25,595767288.0,46147788.0,224083.0,548891006.0,310182058.0,587735722.0,2116447.0,7.745941902066969,2021,8,25
North America,2021-08-26,595767288.0,46376889.0,229101.0,540851757.0,304497396.0,587691210.0,2139135.0,7.784396682081679,2021,8,26
